date,machine,shift,planned_hrs,actual_hrs,good_units,defect_units,target_units,downtime_min,energy_kwh
2024-05-11,CNC-9,night,8,7.91,135,3,137,6,110.6
2024-05-11,CNC-13,morning,8,6.75,104,2,115,25,296.3
2024-05-11,CNC-13,afternoon,8,7.02,171,3,197,8,52.7
2024-05-11,CNC-13,night,8,7.2,89,1,99,21,220.0
2024-05-11,CNC-8,morning,8,8.0,114,6,123,37,162.6
2024-05-11,CNC-8,afternoon,8,7.69,134,2,140,0,149.5
2024-05-11,CNC-8,night,8,6.93,104,1,109,9,218.8
2024-05-11,CNC-14,morning,8,7.31,145,8,169,26,108.1
2024-05-11,CNC-14,afternoon,8,7.9,141,12,163,18,223.7
2024-05-11,CNC-14,night,8,7.47,121,2,132,36,144.8
2024-05-11,CNC-10,morning,8,7.72,188,10,195,22,140.5
2024-05-11,CNC-10,afternoon,8,7.5,174,6,193,37,150.8
2024-05-11,CNC-10,night,8,6.72,184,15,195,10,258.0
2024-05-11,CNC-5,morning,8,7.75,152,1,169,34,217.7
2024-05-11,CNC-5,afternoon,8,7.23,99,4,104,41,159.6
2024-05-11,CNC-5,night,8,6.97,72,2,83,12,196.7
2024-05-11,CNC-18,morning,8,6.77,125,9,135,23,213.3
2024-05-11,CNC-18,afternoon,8,6.83,179,10,188,12,183.0
2024-05-11,CNC-18,night,8,6.83,87,2,101,34,180.4
2024-05-11,CNC-7,morning,8,6.88,150,7,169,3,268.9
2024-05-11,CNC-7,afternoon,8,6.55,85,7,95,41,146.9
2024-05-11,CNC-7,night,8,7.48,77,2,85,32,265.5
2024-05-11,CNC-16,morning,8,6.58,131,10,143,41,216.2
2024-05-11,CNC-16,afternoon,8,7.57,99,6,107,35,119.0
2024-05-11,CNC-16,night,8,6.52,76,0,87,33,75.3
2024-05-11,CNC-15,morning,8,6.55,148,1,158,35,118.6
2024-05-11,CNC-15,afternoon,8,6.89,107,10,125,13,51.6
2024-05-11,CNC-15,night,8,6.66,164,12,191,39,91.3
2024-05-11,CNC-4,morning,8,7.23,167,10,185,7,113.7
2024-05-11,CNC-4,afternoon,8,7.66,133,5,156,41,217.4
2024-05-11,CNC-4,night,8,6.84,143,2,167,17,269.7
2024-05-11,CNC-6,morning,8,6.74,82,2,90,25,215.2
2024-05-11,CNC-6,afternoon,8,7.08,73,4,84,29,148.8
2024-05-11,CNC-6,night,8,7.36,156,2,173,12,169.7
2024-05-11,CNC-11,morning,8,7.31,129,10,146,12,85.1
2024-05-11,CNC-11,afternoon,8,7.79,121,1,143,23,205.4
2024-05-11,CNC-11,night,8,7.23,149,2,152,0,230.7
2024-05-12,CNC-14,morning,8,7.51,158,1,171,13,251.6
2024-05-12,CNC-14,afternoon,8,7.45,159,5,162,20,260.2
2024-05-12,CNC-14,night,8,7.98,73,0,84,1,215.3
2024-05-12,CNC-11,morning,8,6.74,143,8,160,13,224.8
2024-05-12,CNC-11,afternoon,8,6.92,170,13,180,44,297.0
2024-05-12,CNC-11,night,8,7.79,90,3,104,22,149.5
2024-05-12,CNC-10,morning,8,6.76,170,7,191,12,250.9
2024-05-12,CNC-10,afternoon,8,7.27,84,4,87,22,221.5
2024-05-12,CNC-10,night,8,7.56,145,4,149,33,293.4
2024-05-12,CNC-17,morning,8,6.72,101,1,115,8,162.7
2024-05-12,CNC-17,afternoon,8,6.92,148,6,163,28,223.6
2024-05-12,CNC-17,night,8,6.78,106,7,110,3,265.8
2024-05-12,CNC-7,morning,8,7.01,116,9,135,35,229.8
2024-05-12,CNC-7,afternoon,8,7.14,137,11,151,36,199.5
2024-05-12,CNC-7,night,8,7.71,133,5,148,36,223.3
2024-05-12,CNC-19,morning,8,6.75,156,9,167,20,131.7
2024-05-12,CNC-19,afternoon,8,7.3,120,1,134,18,191.2
2024-05-12,CNC-19,night,8,6.94,163,6,171,34,59.5
2024-05-12,CNC-15,morning,8,7.87,102,7,113,19,142.0
2024-05-12,CNC-15,afternoon,8,7.25,150,10,157,37,105.1
2024-05-12,CNC-15,night,8,7.25,83,3,88,18,257.6
2024-05-12,CNC-6,morning,8,7.2,183,12,198,24,107.9
2024-05-12,CNC-6,afternoon,8,6.8,173,12,183,33,279.3
2024-05-12,CNC-6,night,8,7.16,79,3,89,29,240.9
2024-05-12,CNC-18,morning,8,7.5,165,7,179,14,237.8
2024-05-12,CNC-18,afternoon,8,6.64,111,4,114,13,75.2
2024-05-12,CNC-18,night,8,7.45,132,6,134,10,126.2
2024-05-12,CNC-2,morning,8,6.85,96,4,98,4,258.9
2024-05-12,CNC-2,afternoon,8,7.27,147,12,168,34,66.6
2024-05-12,CNC-2,night,8,6.5,172,0,198,43,129.4
2024-05-12,CNC-13,morning,8,7.23,112,2,126,8,121.7
2024-05-12,CNC-13,afternoon,8,7.74,70,5,82,14,126.2
2024-05-12,CNC-13,night,8,7.2,129,3,132,10,84.4
2024-05-12,CNC-16,morning,8,7.43,106,4,123,7,110.7
2024-05-12,CNC-16,afternoon,8,6.86,157,7,162,28,195.0
2024-05-12,CNC-16,night,8,7.5,104,5,111,41,229.6
2024-05-12,CNC-4,morning,8,6.54,74,4,83,19,248.3
2024-05-12,CNC-4,afternoon,8,7.15,118,5,136,19,229.0
2024-05-12,CNC-4,night,8,7.78,184,5,189,39,110.2
2024-05-12,CNC-1,morning,8,6.97,97,3,101,10,59.4
2024-05-12,CNC-1,afternoon,8,6.57,114,9,116,6,55.4
2024-05-12,CNC-1,night,8,6.83,104,9,113,30,142.1
2024-05-12,CNC-5,morning,8,6.78,170,3,194,24,203.2
2024-05-12,CNC-5,afternoon,8,7.35,138,0,148,26,198.5
2024-05-12,CNC-5,night,8,7.25,93,0,109,42,196.2
2024-05-12,CNC-12,morning,8,7.21,125,6,136,8,225.6
2024-05-12,CNC-12,afternoon,8,6.74,135,2,156,4,97.6
2024-05-12,CNC-12,night,8,6.67,174,7,182,11,103.7
2024-05-13,CNC-8,morning,8,7.31,145,11,169,1,242.6
2024-05-13,CNC-8,afternoon,8,6.89,149,10,169,37,80.5
2024-05-13,CNC-8,night,8,7.83,154,8,169,14,164.4
2024-05-13,CNC-9,morning,8,7.8,156,5,159,14,232.5
2024-05-13,CNC-9,afternoon,8,6.81,108,0,111,13,103.9
2024-05-13,CNC-9,night,8,7.09,128,0,134,45,298.9
2024-05-13,CNC-20,morning,8,7.27,118,2,131,21,293.8
2024-05-13,CNC-20,afternoon,8,7.35,81,2,88,6,130.8
2024-05-13,CNC-20,night,8,6.81,165,9,187,3,116.6
2024-05-13,CNC-10,morning,8,7.53,165,9,177,9,232.5
2024-05-13,CNC-10,afternoon,8,7.24,108,8,111,13,80.4
2024-05-13,CNC-10,night,8,7.4,70,5,81,18,241.3
2024-05-13,CNC-6,morning,8,6.7,180,15,189,17,71.9
2024-05-13,CNC-6,afternoon,8,7.89,125,9,132,44,251.2
2024-05-13,CNC-6,night,8,7.47,156,3,175,44,96.2
2024-05-13,CNC-2,morning,8,7.52,108,3,114,18,287.4
2024-05-13,CNC-2,afternoon,8,7.37,101,1,119,13,118.7
2024-05-13,CNC-2,night,8,7.16,138,11,143,11,76.8
2024-05-13,CNC-12,morning,8,6.81,114,2,133,15,176.6
2024-05-13,CNC-12,afternoon,8,6.99,181,0,200,5,105.4
2024-05-13,CNC-12,night,8,7.27,127,2,137,16,101.8
2024-05-13,CNC-3,morning,8,7.51,160,3,169,42,118.9
2024-05-13,CNC-3,afternoon,8,6.56,113,10,130,39,242.8
2024-05-13,CNC-3,night,8,7.3,101,4,104,28,247.3
2024-05-13,CNC-1,morning,8,7.11,93,5,101,0,153.9
2024-05-13,CNC-1,afternoon,8,7.36,167,8,185,15,190.0
2024-05-13,CNC-1,night,8,6.77,118,2,122,9,159.0
2024-05-13,CNC-7,morning,8,6.66,182,15,193,25,290.1
2024-05-13,CNC-7,afternoon,8,7.99,144,6,152,16,243.7
2024-05-13,CNC-7,night,8,6.55,101,3,105,19,200.4
2024-05-13,CNC-13,morning,8,7.1,150,8,171,39,252.6
2024-05-13,CNC-13,afternoon,8,7.88,136,8,154,33,174.0
2024-05-13,CNC-13,night,8,7.76,123,10,134,21,140.1
2024-05-13,CNC-16,morning,8,7.94,164,9,191,44,65.9
2024-05-13,CNC-16,afternoon,8,7.09,78,0,88,16,140.3
2024-05-13,CNC-16,night,8,6.64,133,4,146,29,137.8
2024-05-13,CNC-19,morning,8,7.21,151,11,158,1,146.2
2024-05-13,CNC-19,afternoon,8,6.66,95,5,99,14,87.2
2024-05-13,CNC-19,night,8,7.92,104,1,119,20,283.3
2024-05-13,CNC-15,morning,8,7.57,119,3,134,30,261.9
2024-05-13,CNC-15,afternoon,8,6.57,157,6,172,45,294.7
2024-05-13,CNC-15,night,8,6.85,135,0,147,26,242.2
2024-05-13,CNC-5,morning,8,6.72,132,7,138,0,107.3
2024-05-13,CNC-5,afternoon,8,6.88,93,6,109,9,236.3
2024-05-13,CNC-5,night,8,7.32,181,13,194,33,137.8
2024-05-13,CNC-14,morning,8,7.28,178,10,181,7,268.0
2024-05-13,CNC-14,afternoon,8,7.97,164,2,172,1,188.8
2024-05-13,CNC-14,night,8,7.87,175,3,182,13,111.3
2024-05-13,CNC-18,morning,8,7.51,151,2,164,23,58.4
2024-05-13,CNC-18,afternoon,8,7.91,152,7,160,10,270.3
2024-05-13,CNC-18,night,8,7.27,168,4,173,1,193.8
2024-05-13,CNC-17,morning,8,7.78,100,0,108,0,80.4
2024-05-13,CNC-17,afternoon,8,7.02,100,8,110,2,172.7
2024-05-13,CNC-17,night,8,6.82,153,1,160,36,211.9
2024-05-13,CNC-4,morning,8,6.74,78,0,82,7,123.7
2024-05-13,CNC-4,afternoon,8,7.59,191,2,198,26,105.6
2024-05-13,CNC-4,night,8,7.93,148,11,152,7,205.1
2024-05-13,CNC-11,morning,8,7.28,113,1,121,32,140.7
2024-05-13,CNC-11,afternoon,8,7.06,143,8,161,8,277.4
2024-05-13,CNC-11,night,8,7.87,138,11,141,32,115.2
2024-05-14,CNC-7,morning,8,7.36,172,6,200,27,120.0
2024-05-14,CNC-7,afternoon,8,7.63,84,6,94,42,230.7
2024-05-14,CNC-7,night,8,7.14,88,5,103,10,262.5
2024-05-14,CNC-17,morning,8,7.94,135,7,144,18,247.9
2024-05-14,CNC-17,afternoon,8,7.23,77,1,87,0,201.7
2024-05-14,CNC-17,night,8,7.29,110,1,117,37,176.7
2024-05-14,CNC-1,morning,8,7.58,118,4,122,9,264.7
2024-05-14,CNC-1,afternoon,8,7.3,110,4,120,38,77.7
2024-05-14,CNC-1,night,8,7.28,166,7,193,33,179.4
2024-05-14,CNC-9,morning,8,7.4,181,12,187,26,265.4
2024-05-14,CNC-9,afternoon,8,7.65,186,12,192,11,247.3
2024-05-14,CNC-9,night,8,7.18,107,4,110,2,291.1
2024-05-14,CNC-6,morning,8,7.88,138,3,142,30,156.1
2024-05-14,CNC-6,afternoon,8,6.6,77,1,81,28,68.3
2024-05-14,CNC-6,night,8,6.82,174,2,180,5,161.3
2024-05-14,CNC-12,morning,8,7.48,102,4,106,22,110.6
2024-05-14,CNC-12,afternoon,8,6.59,155,8,180,2,184.7
2024-05-14,CNC-12,night,8,7.56,193,5,200,3,86.9
2024-05-14,CNC-8,morning,8,7.14,119,8,128,19,94.3
2024-05-14,CNC-8,afternoon,8,7.97,76,0,84,5,262.9
2024-05-14,CNC-8,night,8,7.66,165,7,168,28,131.8
2024-05-14,CNC-3,morning,8,6.97,82,3,91,26,195.6
2024-05-14,CNC-3,afternoon,8,7.14,151,13,173,25,186.5
2024-05-14,CNC-3,night,8,7.5,154,3,164,19,112.4
2024-05-14,CNC-18,morning,8,7.92,142,3,149,4,294.7
2024-05-14,CNC-18,afternoon,8,7.8,77,6,85,30,286.3
2024-05-14,CNC-18,night,8,6.84,179,7,197,22,62.3
2024-05-14,CNC-16,morning,8,7.77,175,2,188,27,174.4
2024-05-14,CNC-16,afternoon,8,6.86,150,4,170,41,207.5
2024-05-14,CNC-16,night,8,6.81,160,0,169,43,142.2
2024-05-14,CNC-15,morning,8,6.5,178,11,195,43,251.7
2024-05-14,CNC-15,afternoon,8,7.06,157,4,173,0,256.7
2024-05-14,CNC-15,night,8,7.4,135,8,144,45,144.0
2024-05-14,CNC-2,morning,8,7.31,84,1,87,26,295.9
2024-05-14,CNC-2,afternoon,8,6.53,175,1,195,6,259.1
2024-05-14,CNC-2,night,8,7.98,163,4,172,25,162.7
2024-05-14,CNC-5,morning,8,6.98,132,2,145,9,121.3
2024-05-14,CNC-5,afternoon,8,7.6,91,3,102,16,177.3
2024-05-14,CNC-5,night,8,7.37,161,7,173,35,70.8
2024-05-14,CNC-19,morning,8,6.51,138,0,151,34,78.9
2024-05-14,CNC-19,afternoon,8,7.4,132,9,138,42,229.6
2024-05-14,CNC-19,night,8,7.86,91,4,104,20,283.8
2024-05-14,CNC-20,morning,8,7.07,172,3,175,13,225.4
2024-05-14,CNC-20,afternoon,8,7.75,94,1,101,40,199.1
2024-05-14,CNC-20,night,8,6.67,144,1,156,15,185.2
2024-05-14,CNC-11,morning,8,7.8,174,2,193,27,218.7
2024-05-14,CNC-11,afternoon,8,7.94,169,4,178,30,70.0
2024-05-14,CNC-11,night,8,7.72,93,6,96,32,140.0
2024-05-15,CNC-11,morning,8,6.93,84,2,86,36,63.6
2024-05-15,CNC-11,afternoon,8,6.74,96,4,109,8,169.2
2024-05-15,CNC-11,night,8,7.97,80,6,86,34,201.5
2024-05-15,CNC-3,morning,8,7.82,77,5,88,26,227.6
2024-05-15,CNC-3,afternoon,8,7.78,108,4,122,42,101.2
2024-05-15,CNC-3,night,8,6.67,161,2,178,20,115.2
2024-05-15,CNC-14,morning,8,6.81,101,6,116,23,74.7
2024-05-15,CNC-14,afternoon,8,7.04,102,7,111,2,67.5
2024-05-15,CNC-14,night,8,6.93,90,4,102,2,153.0
2024-05-15,CNC-10,morning,8,7.33,165,12,177,43,265.2
2024-05-15,CNC-10,afternoon,8,7.17,106,8,120,43,226.0
2024-05-15,CNC-10,night,8,7.05,147,0,164,30,122.5
2024-05-15,CNC-5,morning,8,7.72,163,4,175,5,234.8
2024-05-15,CNC-5,afternoon,8,7.12,110,6,127,45,201.6
2024-05-15,CNC-5,night,8,7.64,145,6,163,14,207.9
2024-05-15,CNC-1,morning,8,7.06,111,4,120,1,167.7
2024-05-15,CNC-1,afternoon,8,7.43,111,3,129,43,74.8
2024-05-15,CNC-1,night,8,7.72,141,3,146,11,266.2
2024-05-15,CNC-2,morning,8,7.92,95,2,107,36,95.7
2024-05-15,CNC-2,afternoon,8,7.41,105,9,113,4,211.5
2024-05-15,CNC-2,night,8,6.71,133,2,136,39,286.8
2024-05-15,CNC-15,morning,8,7.13,140,11,155,40,175.3
2024-05-15,CNC-15,afternoon,8,6.92,119,0,126,11,182.6
2024-05-15,CNC-15,night,8,7.18,71,1,81,31,104.6
2024-05-15,CNC-16,morning,8,7.7,104,5,120,38,120.7
2024-05-15,CNC-16,afternoon,8,7.36,115,3,135,6,251.6
2024-05-15,CNC-16,night,8,7.93,166,10,170,43,117.8
2024-05-15,CNC-17,morning,8,7.57,99,8,110,17,75.6
2024-05-15,CNC-17,afternoon,8,7.74,102,5,117,27,215.0
2024-05-15,CNC-17,night,8,7.64,154,0,166,29,132.6
2024-05-15,CNC-18,morning,8,7.05,102,3,120,30,174.4
2024-05-15,CNC-18,afternoon,8,7.39,160,5,179,0,213.4
2024-05-15,CNC-18,night,8,7.63,121,3,134,34,292.6
2024-05-15,CNC-19,morning,8,7.59,96,6,103,40,207.5
2024-05-15,CNC-19,afternoon,8,7.79,80,4,90,15,278.1
2024-05-15,CNC-19,night,8,7.5,76,4,86,43,175.4
2024-05-15,CNC-20,morning,8,7.27,90,7,95,45,62.3
2024-05-15,CNC-20,afternoon,8,7.7,179,5,191,4,187.6
2024-05-15,CNC-20,night,8,7.68,164,3,169,0,171.8
2024-05-15,CNC-13,morning,8,6.71,133,10,139,42,241.1
2024-05-15,CNC-13,afternoon,8,7.16,123,10,145,25,250.6
2024-05-15,CNC-13,night,8,7.2,158,5,185,36,97.3
2024-05-15,CNC-9,morning,8,6.79,137,3,158,11,292.3
2024-05-15,CNC-9,afternoon,8,7.98,176,12,199,34,212.0
2024-05-15,CNC-9,night,8,6.59,109,3,128,39,175.3
2024-05-15,CNC-6,morning,8,6.73,154,4,181,37,297.5
2024-05-15,CNC-6,afternoon,8,7.53,82,7,96,12,276.7
2024-05-15,CNC-6,night,8,7.59,129,1,141,22,56.7
2024-05-15,CNC-4,morning,8,6.8,94,2,108,10,114.8
2024-05-15,CNC-4,afternoon,8,7.93,154,5,159,35,79.9
2024-05-15,CNC-4,night,8,6.86,147,5,149,33,138.7
2024-05-15,CNC-8,morning,8,7.72,187,7,192,36,116.8
2024-05-15,CNC-8,afternoon,8,6.6,181,3,196,35,114.2
2024-05-15,CNC-8,night,8,7.17,113,9,119,15,269.0
2024-05-15,CNC-7,morning,8,7.43,166,3,172,29,157.3
2024-05-15,CNC-7,afternoon,8,6.76,130,10,134,3,241.6
2024-05-15,CNC-7,night,8,7.39,139,7,158,44,88.7
2024-05-15,CNC-12,morning,8,6.77,176,1,189,10,258.2
2024-05-15,CNC-12,afternoon,8,7.28,166,11,179,16,180.7
2024-05-15,CNC-12,night,8,6.69,153,13,170,19,222.8
2024-05-16,CNC-9,morning,8,6.86,120,3,124,7,191.2
2024-05-16,CNC-9,afternoon,8,7.81,88,3,97,1,288.6
2024-05-16,CNC-9,night,8,7.1,113,4,123,39,110.3
2024-05-16,CNC-4,morning,8,6.94,141,2,159,4,232.0
2024-05-16,CNC-4,afternoon,8,7.48,89,3,104,38,202.6
2024-05-16,CNC-4,night,8,7.95,175,8,187,5,279.9
2024-05-16,CNC-20,morning,8,6.98,159,13,174,24,137.4
2024-05-16,CNC-20,afternoon,8,7.34,159,7,170,17,279.8
2024-05-16,CNC-20,night,8,6.76,97,4,100,8,245.1
2024-05-16,CNC-19,morning,8,7.81,176,5,178,38,60.8
2024-05-16,CNC-19,afternoon,8,6.95,194,3,200,13,277.6
2024-05-16,CNC-19,night,8,6.79,169,2,191,9,176.9
2024-05-16,CNC-17,morning,8,6.78,171,5,175,13,226.2
2024-05-16,CNC-17,afternoon,8,7.31,141,3,163,30,268.4
2024-05-16,CNC-17,night,8,7.26,101,3,115,21,123.0
2024-05-16,CNC-7,morning,8,6.62,110,7,112,31,261.4
2024-05-16,CNC-7,afternoon,8,7.48,175,5,185,18,216.1
2024-05-16,CNC-7,night,8,7.26,120,5,130,40,262.2
2024-05-16,CNC-18,morning,8,7.47,147,9,155,27,233.0
2024-05-16,CNC-18,afternoon,8,7.82,174,4,181,39,285.4
2024-05-16,CNC-18,night,8,6.55,140,0,156,25,50.6
2024-05-16,CNC-10,morning,8,6.89,168,11,193,35,135.9
2024-05-16,CNC-10,afternoon,8,6.69,110,0,114,12,87.1
2024-05-16,CNC-10,night,8,7.31,72,3,81,40,281.1
2024-05-16,CNC-8,morning,8,7.0,90,6,97,42,161.9
2024-05-16,CNC-8,afternoon,8,7.21,156,9,180,34,285.8
2024-05-16,CNC-8,night,8,7.01,108,8,117,5,260.7
2024-05-16,CNC-15,morning,8,7.53,170,7,184,28,111.6
2024-05-16,CNC-15,afternoon,8,7.54,115,1,121,15,57.4
2024-05-16,CNC-15,night,8,7.51,87,0,97,33,108.1
2024-05-16,CNC-14,morning,8,7.47,101,4,107,16,59.5
2024-05-16,CNC-14,afternoon,8,7.29,131,6,141,35,222.5
2024-05-16,CNC-14,night,8,7.56,108,3,123,3,278.0
2024-05-16,CNC-16,morning,8,7.93,74,6,82,9,148.5
2024-05-16,CNC-16,afternoon,8,7.83,98,3,110,8,247.2
2024-05-16,CNC-16,night,8,7.25,190,14,200,20,167.0
2024-05-16,CNC-1,morning,8,6.9,120,1,129,33,170.6
2024-05-16,CNC-1,afternoon,8,7.8,172,2,187,37,294.4
2024-05-16,CNC-1,night,8,6.8,166,3,183,44,133.6
2024-05-16,CNC-3,morning,8,6.85,148,6,156,17,52.2
2024-05-16,CNC-3,afternoon,8,7.02,75,6,83,14,141.1
2024-05-16,CNC-3,night,8,7.32,107,3,126,35,194.3
2024-05-16,CNC-12,morning,8,7.58,185,3,199,11,157.7
2024-05-16,CNC-12,afternoon,8,7.87,170,11,199,17,184.5
2024-05-16,CNC-12,night,8,7.21,133,2,139,8,163.3
2024-05-16,CNC-11,morning,8,7.2,158,10,183,33,147.0
2024-05-16,CNC-11,afternoon,8,7.86,180,15,200,7,287.8
2024-05-16,CNC-11,night,8,6.97,91,7,94,37,248.1
2024-05-16,CNC-5,morning,8,7.53,104,1,118,8,99.2
2024-05-16,CNC-5,afternoon,8,6.53,95,1,97,23,290.5
2024-05-16,CNC-5,night,8,7.83,135,1,138,15,142.4
2024-05-17,CNC-10,morning,8,7.17,152,10,158,16,175.9
2024-05-17,CNC-10,afternoon,8,7.13,188,10,195,23,190.5
2024-05-17,CNC-10,night,8,6.59,83,6,95,7,105.6
2024-05-17,CNC-13,morning,8,6.59,175,1,181,4,283.2
2024-05-17,CNC-13,afternoon,8,7.45,195,6,198,0,145.9
2024-05-17,CNC-13,night,8,6.8,71,5,81,43,157.3
2024-05-17,CNC-18,morning,8,6.63,134,6,144,28,108.2
2024-05-17,CNC-18,afternoon,8,7.06,177,6,187,24,195.4
2024-05-17,CNC-18,night,8,7.67,130,2,132,33,57.4
2024-05-17,CNC-4,morning,8,6.53,87,8,101,40,78.6
2024-05-17,CNC-4,afternoon,8,7.76,162,11,169,44,270.4
2024-05-17,CNC-4,night,8,7.22,104,5,117,14,274.7
2024-05-17,CNC-5,morning,8,6.61,150,4,166,41,278.5
2024-05-17,CNC-5,afternoon,8,7.23,117,6,122,31,273.2
2024-05-17,CNC-5,night,8,7.1,100,4,108,43,280.1
2024-05-17,CNC-1,morning,8,7.62,84,3,88,12,202.7
2024-05-17,CNC-1,afternoon,8,7.33,125,1,135,43,165.2
2024-05-17,CNC-1,night,8,7.44,131,4,139,8,294.4
2024-05-17,CNC-20,morning,8,7.32,137,8,161,0,154.6
2024-05-17,CNC-20,afternoon,8,7.38,80,2,84,26,224.8
2024-05-17,CNC-20,night,8,7.69,146,3,160,36,87.4
2024-05-17,CNC-6,morning,8,6.68,113,7,119,25,143.4
2024-05-17,CNC-6,afternoon,8,6.93,105,8,120,27,274.5
2024-05-17,CNC-6,night,8,6.64,100,6,104,13,247.0
2024-05-17,CNC-3,morning,8,7.45,157,9,160,8,207.4
2024-05-17,CNC-3,afternoon,8,7.96,87,7,93,15,248.1
2024-05-17,CNC-3,night,8,6.72,129,5,139,42,164.9
2024-05-17,CNC-15,morning,8,7.57,143,8,147,44,252.7
2024-05-17,CNC-15,afternoon,8,6.65,114,3,121,25,280.0
2024-05-17,CNC-15,night,8,7.69,182,0,186,23,217.5
2024-05-17,CNC-19,morning,8,7.48,146,2,161,12,176.7
2024-05-17,CNC-19,afternoon,8,7.83,109,2,111,34,243.7
2024-05-17,CNC-19,night,8,7.12,176,14,185,15,251.0
2024-05-17,CNC-2,morning,8,7.33,163,8,181,31,165.5
2024-05-17,CNC-2,afternoon,8,7.83,154,10,163,31,244.2
2024-05-17,CNC-2,night,8,6.97,96,2,98,12,93.5
2024-05-17,CNC-8,morning,8,6.57,160,7,175,29,150.7
2024-05-17,CNC-8,afternoon,8,7.13,151,12,177,4,215.0
2024-05-17,CNC-8,night,8,7.27,188,9,197,6,122.6
2024-05-17,CNC-16,morning,8,6.66,123,1,127,44,160.6
2024-05-17,CNC-16,afternoon,8,6.62,118,7,135,8,202.4
2024-05-17,CNC-16,night,8,6.62,152,2,164,43,229.6
2024-05-17,CNC-12,morning,8,7.02,118,2,131,24,69.3
2024-05-17,CNC-12,afternoon,8,6.89,72,5,81,25,147.7
2024-05-17,CNC-12,night,8,6.82,132,7,150,13,107.3
2024-05-17,CNC-9,morning,8,6.85,132,8,139,16,207.1
2024-05-17,CNC-9,afternoon,8,7.93,87,2,90,22,84.8
2024-05-17,CNC-9,night,8,6.63,156,5,166,11,177.8
2024-05-18,CNC-4,morning,8,7.28,175,9,182,2,238.4
2024-05-18,CNC-4,afternoon,8,6.56,167,13,189,28,277.3
2024-05-18,CNC-4,night,8,7.9,99,8,102,41,194.2
2024-05-18,CNC-11,morning,8,7.3,69,6,80,6,122.5
2024-05-18,CNC-11,afternoon,8,7.71,115,1,124,22,297.8
2024-05-18,CNC-11,night,8,7.01,141,11,153,40,122.4
2024-05-18,CNC-20,morning,8,7.2,81,0,94,19,100.6
2024-05-18,CNC-20,afternoon,8,7.09,183,0,193,37,196.1
2024-05-18,CNC-20,night,8,7.29,179,10,190,23,84.3
2024-05-18,CNC-7,morning,8,6.62,157,13,164,29,213.3
2024-05-18,CNC-7,afternoon,8,6.51,163,1,181,40,291.7
2024-05-18,CNC-7,night,8,7.92,144,11,163,8,198.6
2024-05-18,CNC-18,morning,8,6.78,70,1,80,14,258.5
2024-05-18,CNC-18,afternoon,8,7.73,74,6,85,5,238.8
2024-05-18,CNC-18,night,8,6.89,102,5,104,23,84.9
2024-05-18,CNC-13,morning,8,6.84,118,2,132,22,294.8
2024-05-18,CNC-13,afternoon,8,7.91,128,7,136,15,199.5
2024-05-18,CNC-13,night,8,6.91,79,7,88,13,59.9
2024-05-18,CNC-1,morning,8,7.81,99,2,101,37,87.0
2024-05-18,CNC-1,afternoon,8,6.94,119,5,125,20,142.4
2024-05-18,CNC-1,night,8,7.04,89,7,94,33,257.9
2024-05-18,CNC-5,morning,8,7.16,107,8,120,25,104.5
2024-05-18,CNC-5,afternoon,8,6.8,127,9,136,18,66.2
2024-05-18,CNC-5,night,8,6.71,149,12,156,36,299.6
2024-05-18,CNC-15,morning,8,7.23,146,0,167,11,264.5
2024-05-18,CNC-15,afternoon,8,7.99,173,12,183,36,282.5
2024-05-18,CNC-15,night,8,6.63,91,0,105,1,138.2
2024-05-18,CNC-3,morning,8,6.98,80,4,90,10,276.1
2024-05-18,CNC-3,afternoon,8,6.64,132,11,154,36,80.3
2024-05-18,CNC-3,night,8,6.94,157,7,181,36,299.4
2024-05-18,CNC-16,morning,8,7.29,182,8,198,30,106.2
2024-05-18,CNC-16,afternoon,8,6.7,103,5,114,42,297.5
2024-05-18,CNC-16,night,8,7.41,174,5,198,8,87.5
2024-05-18,CNC-9,morning,8,7.19,120,2,136,41,96.7
2024-05-18,CNC-9,afternoon,8,6.72,165,11,182,9,152.8
2024-05-18,CNC-9,night,8,7.82,161,6,184,36,172.8
2024-05-18,CNC-6,morning,8,7.55,126,4,128,22,113.1
2024-05-18,CNC-6,afternoon,8,7.24,101,7,110,3,53.3
2024-05-18,CNC-6,night,8,7.47,88,5,97,45,163.3
2024-05-18,CNC-12,morning,8,7.88,142,4,162,39,228.1
2024-05-18,CNC-12,afternoon,8,6.61,170,11,198,8,110.1
2024-05-18,CNC-12,night,8,6.88,148,13,169,6,198.7
2024-05-18,CNC-2,morning,8,7.38,185,9,188,20,254.0
2024-05-18,CNC-2,afternoon,8,7.04,187,3,192,8,98.3
2024-05-18,CNC-2,night,8,7.64,116,9,124,25,69.5
2024-05-18,CNC-14,morning,8,6.71,93,5,102,4,106.2
2024-05-18,CNC-14,afternoon,8,6.91,105,4,120,41,56.6
2024-05-18,CNC-14,night,8,6.65,85,6,99,4,223.8
2024-05-18,CNC-19,morning,8,7.46,75,5,81,31,149.0
2024-05-18,CNC-19,afternoon,8,6.59,167,8,192,15,267.4
2024-05-18,CNC-19,night,8,7.67,89,7,94,4,152.5
2024-05-18,CNC-10,morning,8,7.81,142,8,152,14,109.0
2024-05-18,CNC-10,afternoon,8,6.62,128,0,134,32,283.2
2024-05-18,CNC-10,night,8,6.67,159,13,168,14,76.3
