review_id,product,category,rating,sentiment,review_date,helpful_votes,verified_purchase,review_length
R-009962,Product-B9,Books,5,positive,2024-07-24,10,Yes,24
R-009963,Product-A2,Sports,4,positive,2024-08-14,30,Yes,275
R-009964,Product-D4,Home,5,positive,2024-08-30,8,Yes,299
R-009965,Product-A1,Electronics,3,neutral,2022-09-09,10,Yes,101
R-009966,Product-D10,Home,4,positive,2022-03-25,30,Yes,113
R-009967,Product-B7,Sports,4,positive,2023-03-14,21,Yes,254
R-009968,Product-A7,Software,3,neutral,2024-11-26,23,Yes,325
R-009969,Product-B1,Home,2,negative,2023-06-10,6,Yes,465
R-009970,Product-E9,Books,5,positive,2022-10-08,15,Yes,145
R-009971,Product-C9,Sports,2,negative,2023-09-16,8,Yes,235
R-009972,Product-E4,Books,4,positive,2024-07-18,19,Yes,359
R-009973,Product-C1,Software,2,negative,2024-05-31,35,Yes,55
R-009974,Product-C6,Home,4,positive,2024-02-02,11,Yes,283
R-009975,Product-D9,Home,5,positive,2022-02-16,43,Yes,65
R-009976,Product-C2,Books,3,neutral,2022-05-07,27,Yes,394
R-009977,Product-D7,Software,5,positive,2022-08-01,14,Yes,456
R-009978,Product-E6,Electronics,5,positive,2022-08-26,46,Yes,411
R-009979,Product-B3,Books,5,positive,2024-04-30,48,Yes,301
R-009980,Product-C9,Electronics,4,positive,2022-11-12,27,Yes,289
R-009981,Product-E9,Sports,3,neutral,2023-08-03,22,Yes,198
R-009982,Product-D9,Home,5,positive,2022-05-07,25,No,449
R-009983,Product-C4,Sports,1,negative,2024-06-30,44,Yes,321
R-009984,Product-D6,Home,4,positive,2024-01-24,25,Yes,150
R-009985,Product-C7,Electronics,5,positive,2022-04-15,30,Yes,277
R-009986,Product-C9,Sports,2,negative,2022-10-18,12,Yes,433
R-009987,Product-A5,Software,1,negative,2022-01-18,7,Yes,383
R-009988,Product-D10,Home,5,positive,2022-08-17,36,Yes,419
R-009989,Product-E9,Software,4,positive,2023-08-09,24,No,163
R-009990,Product-B3,Software,5,positive,2024-07-31,15,Yes,389
R-009991,Product-A2,Electronics,5,positive,2024-05-01,35,No,381
R-009992,Product-B6,Electronics,2,negative,2023-11-07,38,Yes,150
R-009993,Product-E2,Books,4,positive,2023-12-29,44,Yes,427
R-009994,Product-B7,Home,5,positive,2024-02-13,47,No,28
R-009995,Product-B10,Software,3,neutral,2024-06-27,9,Yes,147
R-009996,Product-B10,Home,5,positive,2024-08-22,20,Yes,351
R-009997,Product-A5,Sports,5,positive,2022-03-09,43,Yes,262
R-009998,Product-B5,Home,5,positive,2023-07-19,41,No,328
R-009999,Product-A7,Software,4,positive,2022-06-20,42,Yes,230
R-010000,Product-C8,Software,4,positive,2023-03-31,43,Yes,400
R-010001,Product-E6,Software,4,positive,2022-05-04,41,Yes,279
R-010002,Product-E9,Books,3,neutral,2022-02-11,17,Yes,347
R-010003,Product-E1,Home,3,neutral,2023-01-20,7,Yes,34
R-010004,Product-B8,Software,5,positive,2023-07-06,16,Yes,36
R-010005,Product-B2,Software,3,neutral,2022-09-05,44,Yes,309
R-010006,Product-B3,Home,4,positive,2023-03-12,43,Yes,454
R-010007,Product-C10,Books,3,neutral,2022-10-04,47,Yes,474
R-010008,Product-D2,Electronics,4,positive,2023-05-14,22,No,99
R-010009,Product-C1,Home,5,positive,2022-10-12,1,Yes,106
R-010010,Product-B4,Software,3,neutral,2024-08-26,18,No,216
R-010011,Product-A9,Home,1,negative,2024-02-28,36,Yes,36
R-010012,Product-A2,Books,5,positive,2023-06-16,12,Yes,306
R-010013,Product-C1,Sports,4,positive,2023-05-18,49,Yes,108
R-010014,Product-E9,Electronics,4,positive,2023-11-25,46,Yes,340
R-010015,Product-A4,Home,2,negative,2023-03-19,10,Yes,141
R-010016,Product-D6,Electronics,5,positive,2023-10-02,35,Yes,200
R-010017,Product-E1,Home,4,positive,2022-01-02,33,Yes,386
R-010018,Product-A8,Software,2,negative,2024-05-05,27,Yes,144
R-010019,Product-D2,Home,5,positive,2023-03-11,16,Yes,288
R-010020,Product-C8,Home,3,neutral,2024-09-30,20,No,401
R-010021,Product-D8,Home,5,positive,2023-02-02,2,Yes,199
R-010022,Product-C10,Sports,3,neutral,2022-02-25,30,No,86
R-010023,Product-B3,Software,3,neutral,2024-02-09,6,Yes,152
R-010024,Product-A6,Electronics,5,positive,2024-02-17,43,Yes,99
R-010025,Product-B5,Software,4,positive,2023-03-17,44,No,212
R-010026,Product-A5,Books,4,positive,2022-02-01,47,Yes,454
R-010027,Product-E2,Books,3,neutral,2024-09-03,15,Yes,103
R-010028,Product-A3,Home,5,positive,2023-06-09,22,Yes,454
R-010029,Product-E5,Books,5,positive,2024-12-12,41,Yes,238
R-010030,Product-C5,Sports,4,positive,2024-11-24,46,Yes,288
R-010031,Product-B10,Sports,5,positive,2023-08-13,15,Yes,466
R-010032,Product-E4,Books,5,positive,2022-12-08,35,Yes,210
R-010033,Product-A8,Sports,5,positive,2023-12-08,17,Yes,462
R-010034,Product-D6,Sports,4,positive,2023-05-18,24,Yes,461
R-010035,Product-D5,Electronics,5,positive,2022-10-19,36,Yes,202
R-010036,Product-A5,Books,3,neutral,2022-11-28,9,Yes,205
R-010037,Product-E9,Electronics,4,positive,2023-12-08,24,Yes,421
R-010038,Product-D1,Books,5,positive,2024-01-02,17,Yes,230
R-010039,Product-B4,Software,4,positive,2023-03-28,12,Yes,490
R-010040,Product-C2,Books,5,positive,2023-07-20,48,Yes,346
R-010041,Product-D8,Electronics,5,positive,2023-01-29,19,Yes,148
R-010042,Product-E5,Home,3,neutral,2022-07-14,39,Yes,345
R-010043,Product-A1,Software,4,positive,2024-08-24,8,Yes,474
R-010044,Product-D8,Books,3,neutral,2022-02-04,11,No,358
R-010045,Product-C9,Electronics,2,negative,2024-07-13,32,Yes,478
R-010046,Product-D7,Sports,3,neutral,2024-06-22,6,No,254
R-010047,Product-C3,Home,4,positive,2023-12-15,10,Yes,129
R-010048,Product-B10,Home,2,negative,2022-04-29,22,No,372
R-010049,Product-E10,Home,5,positive,2024-10-11,32,Yes,369
R-010050,Product-A9,Books,3,neutral,2023-06-01,49,No,360
R-010051,Product-C7,Electronics,5,positive,2022-11-11,25,Yes,182
R-010052,Product-C4,Electronics,2,negative,2024-01-08,38,Yes,143
R-010053,Product-D10,Software,5,positive,2023-08-28,48,Yes,224
R-010054,Product-E10,Electronics,3,neutral,2024-05-05,28,Yes,168
R-010055,Product-D5,Books,5,positive,2022-12-05,49,Yes,388
R-010056,Product-A8,Books,5,positive,2022-05-17,50,Yes,377
R-010057,Product-D7,Electronics,5,positive,2024-08-06,33,No,185
R-010058,Product-B7,Sports,5,positive,2023-04-27,22,Yes,26
R-010059,Product-C6,Home,4,positive,2022-03-16,48,Yes,45
R-010060,Product-E7,Books,5,positive,2024-11-18,16,Yes,495
R-010061,Product-B8,Electronics,5,positive,2023-12-03,48,Yes,62
R-010062,Product-D9,Sports,5,positive,2024-04-02,39,Yes,171
R-010063,Product-B7,Electronics,1,negative,2023-07-09,36,Yes,264
R-010064,Product-A7,Electronics,3,neutral,2023-05-10,48,Yes,146
R-010065,Product-D8,Books,5,positive,2023-10-30,44,No,363
R-010066,Product-E4,Sports,4,positive,2023-02-15,40,Yes,382
R-010067,Product-A7,Electronics,2,negative,2023-04-30,15,Yes,473
R-010068,Product-B7,Electronics,5,positive,2023-09-08,4,No,237
R-010069,Product-B6,Home,5,positive,2022-11-28,48,Yes,109
R-010070,Product-B6,Home,4,positive,2023-07-18,43,Yes,29
R-010071,Product-C6,Sports,3,neutral,2024-12-08,11,Yes,294
R-010072,Product-D2,Electronics,5,positive,2023-11-30,8,Yes,157
R-010073,Product-C3,Software,1,negative,2024-08-13,34,No,121
R-010074,Product-D7,Software,3,neutral,2022-12-08,16,No,324
R-010075,Product-B5,Sports,1,negative,2022-01-30,29,Yes,226
R-010076,Product-B7,Electronics,4,positive,2023-07-02,38,Yes,229
R-010077,Product-E4,Sports,3,neutral,2024-06-11,50,Yes,214
R-010078,Product-C4,Electronics,5,positive,2024-07-19,44,Yes,276
R-010079,Product-C1,Software,4,positive,2024-12-31,42,Yes,154
R-010080,Product-C1,Software,5,positive,2023-10-25,47,Yes,236
R-010081,Product-D10,Home,3,neutral,2024-08-18,22,No,448
R-010082,Product-B4,Electronics,4,positive,2022-07-20,10,Yes,250
R-010083,Product-A7,Home,2,negative,2022-01-27,6,No,180
R-010084,Product-A10,Books,4,positive,2022-07-03,6,No,66
R-010085,Product-B3,Electronics,4,positive,2022-08-13,1,Yes,190
R-010086,Product-B1,Electronics,5,positive,2024-08-06,45,No,61
R-010087,Product-B1,Software,5,positive,2023-05-02,43,No,148
R-010088,Product-B6,Books,3,neutral,2023-09-22,30,Yes,99
R-010089,Product-B2,Books,2,negative,2022-05-05,42,Yes,431
R-010090,Product-E7,Sports,4,positive,2023-12-04,30,No,419
R-010091,Product-B2,Home,5,positive,2022-04-10,50,Yes,394
R-010092,Product-C5,Software,3,neutral,2023-06-15,21,Yes,337
R-010093,Product-E5,Sports,5,positive,2022-04-10,30,No,274
R-010094,Product-E4,Home,4,positive,2023-02-08,4,Yes,308
R-010095,Product-E7,Books,2,negative,2022-10-30,16,Yes,83
R-010096,Product-C1,Books,5,positive,2023-05-05,4,No,24
R-010097,Product-D6,Software,4,positive,2023-09-08,8,Yes,291
R-010098,Product-D5,Books,1,negative,2024-02-25,5,No,261
R-010099,Product-C2,Electronics,4,positive,2022-07-07,13,Yes,163
R-010100,Product-E8,Home,5,positive,2022-05-15,19,No,28
R-010101,Product-E6,Software,5,positive,2023-09-18,30,Yes,175
R-010102,Product-E6,Books,5,positive,2023-05-10,38,No,135
R-010103,Product-E9,Sports,2,negative,2024-01-20,42,No,24
R-010104,Product-E6,Home,4,positive,2024-09-08,45,No,99
R-010105,Product-B9,Books,3,neutral,2024-09-28,47,Yes,183
R-010106,Product-B9,Home,3,neutral,2022-02-14,12,Yes,173
R-010107,Product-A3,Sports,4,positive,2022-08-29,49,Yes,50
R-010108,Product-E3,Electronics,1,negative,2022-04-12,22,Yes,231
R-010109,Product-D5,Home,4,positive,2023-06-02,24,Yes,109
R-010110,Product-E4,Books,5,positive,2022-03-30,13,Yes,388
R-010111,Product-A7,Books,3,neutral,2024-05-28,45,No,101
R-010112,Product-C1,Sports,1,negative,2022-08-19,28,Yes,467
R-010113,Product-D7,Home,5,positive,2024-08-18,29,No,470
R-010114,Product-D3,Electronics,3,neutral,2023-06-17,2,Yes,258
R-010115,Product-B2,Home,5,positive,2023-10-22,8,No,491
R-010116,Product-D6,Electronics,3,neutral,2022-12-30,20,Yes,353
R-010117,Product-E7,Electronics,3,neutral,2022-06-30,40,Yes,117
R-010118,Product-E3,Electronics,4,positive,2022-03-14,9,Yes,245
R-010119,Product-B1,Home,5,positive,2024-06-13,40,No,379
R-010120,Product-C4,Books,4,positive,2022-03-01,23,Yes,303
R-010121,Product-E2,Electronics,4,positive,2023-11-25,45,Yes,257
R-010122,Product-A6,Electronics,4,positive,2022-10-31,17,Yes,97
R-010123,Product-C8,Books,5,positive,2023-04-27,4,Yes,269
R-010124,Product-E8,Electronics,4,positive,2023-11-09,7,Yes,236
R-010125,Product-C4,Software,2,negative,2022-06-28,38,Yes,60
R-010126,Product-E7,Home,5,positive,2023-01-10,41,Yes,265
R-010127,Product-A7,Books,5,positive,2022-06-11,35,Yes,110
R-010128,Product-C6,Software,3,neutral,2022-03-28,44,Yes,52
R-010129,Product-E9,Books,5,positive,2024-03-21,50,Yes,464
R-010130,Product-A4,Software,5,positive,2024-03-10,31,Yes,422
R-010131,Product-D6,Home,4,positive,2024-06-18,34,Yes,461
R-010132,Product-A2,Books,5,positive,2023-08-31,5,No,220
R-010133,Product-B6,Electronics,5,positive,2023-02-02,23,No,66
R-010134,Product-C4,Software,3,neutral,2024-03-14,33,Yes,497
R-010135,Product-B7,Software,3,neutral,2024-11-19,19,Yes,309
R-010136,Product-E4,Software,4,positive,2024-01-27,17,Yes,287
R-010137,Product-D3,Sports,3,neutral,2023-10-08,14,No,393
R-010138,Product-C4,Home,3,neutral,2024-12-27,7,Yes,241
R-010139,Product-E1,Electronics,5,positive,2022-02-21,6,No,395
R-010140,Product-D10,Software,4,positive,2023-07-24,46,Yes,128
R-010141,Product-E5,Sports,3,neutral,2023-04-01,12,No,328
R-010142,Product-B8,Electronics,5,positive,2024-06-16,21,Yes,134
R-010143,Product-E7,Sports,3,neutral,2022-03-07,3,No,386
R-010144,Product-A5,Electronics,4,positive,2024-05-26,26,Yes,350
R-010145,Product-A1,Sports,5,positive,2023-06-15,36,Yes,78
R-010146,Product-D7,Books,4,positive,2023-10-04,31,Yes,403
R-010147,Product-E3,Software,4,positive,2024-03-08,8,Yes,227
R-010148,Product-A3,Software,5,positive,2022-06-29,12,Yes,318
R-010149,Product-B3,Software,4,positive,2023-03-07,12,Yes,361
R-010150,Product-E5,Software,5,positive,2022-12-21,1,Yes,432
R-010151,Product-E9,Books,4,positive,2022-12-14,30,Yes,364
R-010152,Product-B4,Books,4,positive,2022-10-02,35,Yes,36
R-010153,Product-B2,Electronics,5,positive,2022-11-13,27,Yes,272
R-010154,Product-A8,Sports,4,positive,2024-12-06,23,Yes,494
R-010155,Product-D3,Books,4,positive,2023-08-12,12,Yes,265
R-010156,Product-E2,Electronics,5,positive,2023-06-18,39,Yes,232
R-010157,Product-E1,Home,2,negative,2022-02-08,36,Yes,278
R-010158,Product-A10,Home,3,neutral,2024-08-20,7,No,307
R-010159,Product-A2,Books,5,positive,2022-06-30,5,Yes,180
R-010160,Product-E5,Sports,5,positive,2024-05-10,45,No,144
R-010161,Product-D10,Software,5,positive,2023-11-16,19,Yes,382
R-010162,Product-E7,Sports,1,negative,2024-06-14,50,Yes,265
R-010163,Product-B10,Sports,3,neutral,2022-08-03,13,Yes,486
R-010164,Product-D5,Sports,5,positive,2023-01-08,44,No,132
R-010165,Product-E5,Software,4,positive,2022-02-22,6,Yes,359
R-010166,Product-A2,Software,5,positive,2023-03-15,48,Yes,201
R-010167,Product-E1,Books,5,positive,2023-11-06,13,Yes,266
R-010168,Product-E3,Books,5,positive,2023-07-04,6,Yes,264
R-010169,Product-C1,Home,1,negative,2023-01-02,28,Yes,34
R-010170,Product-B8,Software,5,positive,2024-05-23,39,Yes,343
R-010171,Product-E2,Books,5,positive,2022-08-27,20,No,62
R-010172,Product-A5,Software,4,positive,2024-09-05,46,Yes,396
R-010173,Product-B5,Electronics,3,neutral,2024-05-31,34,No,100
R-010174,Product-C5,Software,4,positive,2023-05-23,19,Yes,69
R-010175,Product-C4,Electronics,4,positive,2023-11-25,1,No,372
R-010176,Product-D8,Software,4,positive,2024-06-29,15,Yes,193
R-010177,Product-C10,Sports,4,positive,2022-12-29,39,No,411
R-010178,Product-B10,Sports,3,neutral,2023-02-28,46,Yes,232
R-010179,Product-C5,Software,5,positive,2024-09-25,45,No,264
R-010180,Product-E6,Software,5,positive,2023-03-17,47,Yes,418
R-010181,Product-A10,Electronics,4,positive,2022-04-23,36,Yes,229
R-010182,Product-C6,Software,4,positive,2022-02-26,16,No,127
R-010183,Product-B5,Electronics,5,positive,2023-12-22,29,Yes,315
R-010184,Product-D7,Software,3,neutral,2024-02-25,3,Yes,34
R-010185,Product-E3,Books,5,positive,2022-10-07,28,Yes,431
R-010186,Product-D4,Electronics,4,positive,2022-11-29,35,No,152
R-010187,Product-A2,Sports,5,positive,2023-09-06,38,No,334
R-010188,Product-B1,Sports,1,negative,2022-03-21,29,Yes,213
R-010189,Product-C7,Electronics,5,positive,2022-11-01,30,Yes,48
R-010190,Product-D5,Sports,5,positive,2022-08-01,2,Yes,176
R-010191,Product-B3,Books,4,positive,2023-07-02,36,Yes,21
R-010192,Product-C4,Home,1,negative,2024-02-10,48,Yes,416
R-010193,Product-D6,Electronics,5,positive,2022-09-20,24,Yes,435
R-010194,Product-C4,Home,1,negative,2024-12-01,9,No,293
R-010195,Product-A9,Electronics,5,positive,2023-10-08,46,Yes,397
R-010196,Product-D4,Books,5,positive,2023-08-04,17,Yes,398
R-010197,Product-B7,Books,5,positive,2024-04-15,13,Yes,484
R-010198,Product-E5,Software,2,negative,2023-07-31,49,Yes,72
R-010199,Product-A6,Electronics,1,negative,2023-09-04,41,Yes,226
R-010200,Product-C7,Electronics,4,positive,2024-09-25,26,Yes,297
R-010201,Product-E10,Home,2,negative,2024-10-09,48,Yes,469
R-010202,Product-E6,Books,4,positive,2022-12-14,45,Yes,134
R-010203,Product-B9,Electronics,3,neutral,2022-11-04,30,No,90
R-010204,Product-D10,Sports,3,neutral,2023-08-08,12,Yes,228
R-010205,Product-E2,Software,2,negative,2022-09-07,39,Yes,38
R-010206,Product-A1,Electronics,4,positive,2023-03-27,36,Yes,362
R-010207,Product-D4,Sports,2,negative,2024-07-29,34,Yes,493
R-010208,Product-B9,Software,5,positive,2024-12-21,16,Yes,100
R-010209,Product-A4,Software,4,positive,2024-03-31,19,Yes,65
R-010210,Product-C1,Electronics,5,positive,2023-07-21,41,Yes,290
R-010211,Product-E6,Electronics,3,neutral,2023-04-23,35,Yes,162
R-010212,Product-A10,Sports,4,positive,2023-07-28,11,Yes,66
R-010213,Product-B7,Electronics,5,positive,2023-05-25,18,Yes,316
R-010214,Product-E4,Home,5,positive,2023-02-22,41,Yes,172
R-010215,Product-A3,Sports,4,positive,2023-05-11,47,Yes,45
R-010216,Product-A2,Electronics,5,positive,2022-07-17,5,Yes,190
R-010217,Product-E1,Books,4,positive,2024-03-10,23,Yes,356
R-010218,Product-B1,Software,5,positive,2024-01-29,0,Yes,248
R-010219,Product-A5,Home,4,positive,2023-02-22,22,Yes,432
R-010220,Product-B1,Home,3,neutral,2024-04-25,16,No,294
R-010221,Product-E4,Electronics,5,positive,2022-12-09,46,Yes,56
R-010222,Product-A3,Software,5,positive,2022-03-06,2,Yes,448
R-010223,Product-E4,Sports,5,positive,2022-03-19,19,Yes,42
R-010224,Product-D2,Software,2,negative,2023-09-19,36,Yes,69
R-010225,Product-A2,Home,5,positive,2024-01-26,47,No,90
R-010226,Product-A1,Sports,5,positive,2024-02-09,45,Yes,160
R-010227,Product-B2,Home,5,positive,2024-06-06,3,Yes,347
R-010228,Product-E6,Software,2,negative,2023-08-30,33,Yes,287
R-010229,Product-E10,Home,4,positive,2024-06-06,31,Yes,198
R-010230,Product-D2,Electronics,3,neutral,2024-07-21,2,Yes,43
R-010231,Product-A4,Software,5,positive,2023-12-13,21,Yes,123
R-010232,Product-C9,Software,5,positive,2022-01-03,25,Yes,312
R-010233,Product-B6,Sports,5,positive,2022-10-10,6,No,485
R-010234,Product-A4,Home,4,positive,2022-04-23,24,Yes,27
R-010235,Product-C7,Software,4,positive,2024-11-29,46,Yes,181
R-010236,Product-D6,Home,1,negative,2024-11-11,49,Yes,346
R-010237,Product-D7,Home,3,neutral,2024-05-22,41,Yes,27
R-010238,Product-A7,Electronics,3,neutral,2023-05-17,24,No,182
R-010239,Product-B1,Electronics,4,positive,2022-01-16,24,Yes,84
R-010240,Product-A3,Books,2,negative,2024-07-25,3,No,174
R-010241,Product-E10,Electronics,4,positive,2023-05-26,50,Yes,136
R-010242,Product-D9,Software,4,positive,2022-08-21,5,Yes,131
R-010243,Product-E4,Home,4,positive,2024-04-23,0,Yes,258
R-010244,Product-C7,Books,4,positive,2024-08-25,50,No,85
R-010245,Product-D2,Software,5,positive,2022-06-20,43,No,290
R-010246,Product-C2,Sports,5,positive,2023-10-15,10,Yes,390
R-010247,Product-D4,Software,4,positive,2023-09-29,28,No,197
R-010248,Product-B1,Home,5,positive,2022-02-13,37,Yes,417
R-010249,Product-D9,Software,2,negative,2024-02-16,13,Yes,160
R-010250,Product-B7,Sports,1,negative,2023-04-03,31,No,362
R-010251,Product-B1,Books,5,positive,2024-05-21,11,Yes,410
R-010252,Product-C7,Sports,4,positive,2022-01-02,10,Yes,432
R-010253,Product-D2,Electronics,4,positive,2024-03-12,3,Yes,494
R-010254,Product-E1,Home,5,positive,2024-11-01,38,No,130
R-010255,Product-E10,Software,4,positive,2024-11-10,38,No,134
R-010256,Product-D1,Electronics,3,neutral,2023-02-12,14,Yes,300
R-010257,Product-D1,Software,1,negative,2024-10-06,12,Yes,231
R-010258,Product-B10,Sports,4,positive,2022-04-20,41,No,118
R-010259,Product-A7,Software,5,positive,2024-12-24,32,Yes,235
R-010260,Product-B1,Home,4,positive,2024-07-11,0,Yes,393
R-010261,Product-B1,Books,5,positive,2024-12-23,16,Yes,307
R-010262,Product-D9,Sports,3,neutral,2023-06-22,0,Yes,154
R-010263,Product-D10,Books,1,negative,2023-05-09,18,Yes,27
R-010264,Product-A6,Sports,3,neutral,2022-03-16,18,Yes,142
R-010265,Product-E10,Books,5,positive,2023-09-29,5,Yes,492
R-010266,Product-E3,Books,5,positive,2023-07-27,18,Yes,46
R-010267,Product-A5,Home,4,positive,2023-03-02,15,Yes,25
R-010268,Product-B3,Electronics,4,positive,2023-08-14,29,Yes,182
R-010269,Product-E8,Home,2,negative,2024-03-30,50,Yes,153
R-010270,Product-A1,Software,5,positive,2023-01-23,22,Yes,400
R-010271,Product-D8,Sports,5,positive,2024-02-14,6,Yes,211
R-010272,Product-B8,Sports,2,negative,2024-06-29,19,Yes,249
R-010273,Product-E7,Software,5,positive,2023-08-22,46,Yes,210
R-010274,Product-C3,Electronics,5,positive,2023-12-23,47,Yes,379
R-010275,Product-D10,Sports,5,positive,2022-11-21,17,Yes,202
R-010276,Product-B8,Home,3,neutral,2023-08-18,16,No,161
R-010277,Product-E4,Electronics,4,positive,2024-12-11,45,Yes,478
R-010278,Product-A2,Software,3,neutral,2024-07-10,17,Yes,420
R-010279,Product-C2,Home,4,positive,2024-09-19,45,Yes,394
R-010280,Product-D2,Sports,5,positive,2024-02-10,44,Yes,303
R-010281,Product-A4,Books,5,positive,2024-03-04,20,Yes,345
R-010282,Product-B6,Home,5,positive,2024-04-22,6,No,439
R-010283,Product-D1,Books,2,negative,2023-10-06,44,Yes,256
R-010284,Product-B3,Sports,3,neutral,2022-05-07,18,Yes,151
R-010285,Product-C10,Sports,5,positive,2024-01-27,46,No,464
R-010286,Product-A10,Electronics,4,positive,2023-05-08,44,Yes,275
R-010287,Product-C10,Software,4,positive,2022-10-31,26,Yes,21
R-010288,Product-C7,Electronics,5,positive,2023-05-15,13,Yes,312
R-010289,Product-C4,Sports,3,neutral,2023-10-08,37,No,98
R-010290,Product-B5,Home,4,positive,2022-07-20,42,Yes,265
R-010291,Product-D3,Books,4,positive,2022-05-09,8,Yes,169
